age,gender,income,credit_score,loan_amount,loan_approval
36-45,Male,106053.5096324383,589.5900481241185,25938.279776178,0
36-45,Female,64541.76592711742,689.1076711850391,6735.311495603897,0
26-35,Male,85497.3689739524,840.7678240265176,6224.398766948388,1
18-25,Female,100276.86232463481,730.2650650251921,10793.96188513884,1
36-45,Female,72699.72623454398,751.2418337134832,9013.659573769555,1
18-25,Male,36859.34042650263,634.6398983790864,7025.673909420912,0
46-60,Female,30441.651218212937,601.9836620331497,57778.65986499629,0
36-45,Male,64498.05307236091,587.5356038736805,75932.08243827824,0
18-25,Female,54960.60020447131,,10067.180598225244,0
18-25,Male,62548.38614106098,485.77740534635797,14376.85872332232,0
60+,Male,59395.45459040412,592.0064525686719,11495.670255650652,1
26-35,Male,217898.97786630713,605.1717475152126,32402.776485134244,1
26-35,Female,30788.20287896791,635.9713460484127,37968.66333699575,0
46-60,Male,22137.468631148164,660.5400087797833,3223.3902619932965,1
46-60,Male,70699.12084213871,678.9960694900489,19551.52641877874,0
60+,Male,49602.113500674815,,4696.3595656495445,1
36-45,Female,70124.95035432109,603.4845530925794,54536.077073471,0
26-35,Female,80172.95448769737,492.93130853875834,19000.079154539944,0
18-25,Male,113783.44864268837,603.9753113278565,6914.115802368785,1
36-45,Male,28180.544001984843,572.2039489850396,11014.224906274037,1
36-45,Male,45326.22449173727,687.2853398622883,10602.214712174638,0
26-35,Male,74189.70177585221,722.7429917354955,20334.82788462399,1
46-60,Male,88012.29484452952,725.0856853647952,30746.458114798632,1
26-35,Female,179283.70515877364,710.5562188902256,5331.7466567001775,1
26-35,Male,96553.44667448015,639.3179411638009,58162.93648658522,1
18-25,Male,58197.96701274072,608.2435547619283,48269.35113981622,0
26-35,Male,38360.44476879891,590.2317797066347,6632.526927442689,0
18-25,Female,45154.94486377342,529.40008667186,14160.92139628515,0
26-35,Female,44517.986990546415,729.3482960406286,52504.11546366301,0
26-35,Female,83084.78025056589,636.0231169656021,35822.62189526326,1
36-45,Male,68084.08216824979,,10204.719373683056,0
36-45,Male,,583.8806899431812,25628.796246020127,0
36-45,Male,48148.69265995126,580.6421234853958,146936.91637905742,0
60+,Male,92853.08359458286,653.4419588012101,14532.284715765789,1
26-35,Female,71384.15304082439,735.3974280856548,8053.655758751181,0
26-35,Female,,622.1608360323534,15335.656430637502,1
46-60,Female,72508.6290419543,469.79731881730805,16272.659974941587,0
26-35,Female,135025.01915239808,634.8655731872864,8781.219821387416,1
60+,Male,67374.4760738843,637.5044879922243,19021.021746693827,1
18-25,Female,49364.58785427842,632.0063815251583,4897.495114253024,0
60+,Male,37877.87620874458,599.8031066819439,7844.539050959908,1
18-25,Male,67833.04395072206,667.3951264580674,24504.102240977994,0
46-60,Female,17670.431635640147,655.2912892119201,3281.6555627104044,0
36-45,Male,54603.62213948557,648.0135748698682,27516.306556085543,0
60+,Male,54018.403337857446,,2671.5521376032375,1
18-25,Male,30265.525552219595,615.6133741481717,3344.058061353977,0
36-45,Female,37641.67452689895,611.0731464239477,8962.612217004984,1
60+,Female,89754.080013178,760.409863166832,16805.997139069783,1
36-45,Male,67195.11796471027,694.7484327772349,38569.260670313044,1
36-45,Female,63000.262173785086,716.155684875424,13990.00199872555,1
36-45,Male,69784.95820042118,748.0883668267255,10968.218185271468,1
26-35,Male,62712.357340635455,692.075534449984,21240.499635075445,0
36-45,Female,111461.13916108673,724.2710943308937,6656.046333406662,1
36-45,Female,63685.653145753204,523.6523870343792,14936.036477573674,1
46-60,Female,28879.677992217123,666.3323097596822,5117.61092864536,0
18-25,Male,135274.99457902613,635.3825230548538,14272.250599688767,0
26-35,Female,72053.92915479,784.2147272719848,12041.700414374107,0
60+,Female,44594.82654818106,724.211642544264,7020.47151989551,1
46-60,Female,31993.85528029777,599.5643847365457,15245.39103633544,1
26-35,Male,72981.19691747181,679.8235326823365,15166.43016340519,1
36-45,Female,56467.131105827604,663.4145066759392,34213.076708632325,0
26-35,Female,131540.93737853973,686.3465146521783,3697.7998164172427,0
26-35,Male,,568.4926024500278,12571.163687145727,0
26-35,Male,39391.66817006696,678.801317219058,7272.02504757378,1
26-35,Male,93704.18294489349,631.7478920569413,26790.688083260047,1
36-45,Female,,672.595981124448,24419.313917259606,0
18-25,Female,65142.05878059692,592.0491867902264,20056.40586167004,0
60+,Female,83966.94796931416,,7607.831023017047,1
60+,Female,58756.463303320255,743.9073616293363,27129.486181632252,1
36-45,Female,67301.14645663727,565.8761953327871,3928.0376600022146,1
36-45,Male,107204.70764805109,571.7796479166361,3333.411180301374,1
26-35,Male,81851.27557764831,645.8734994227538,4814.09426739738,0
46-60,Male,55015.08948360282,588.2487699851237,13006.703426543421,0
36-45,Male,117733.78235961522,579.197709418976,22928.398279388824,1
26-35,Male,18353.440215671566,658.4060776966636,1235.4295727792287,1
46-60,Female,167048.03014566354,529.5947314477037,38491.559616607185,0
46-60,Male,25514.965785851058,569.363021206909,14837.154557714619,1
46-60,Male,43759.0438771126,814.3276466338915,3811.5153622811417,1
36-45,Male,58661.636042648584,686.7580047175207,14483.387417187976,0
36-45,Male,55645.676604377506,590.2749318184071,32016.937279533122,1
26-35,Female,99032.71410268184,683.4572062612958,21580.659784767475,1
46-60,Female,35280.359172484474,695.3864381589303,32185.08579104889,1
46-60,Female,68212.520275967,729.5531536072191,4478.317498426213,1
18-25,Male,44841.70725738914,639.8275176434615,9593.06587604145,0
18-25,Female,69395.02719443249,728.1198162218311,6375.681176799951,0
26-35,Female,57966.113576112,486.9242780094262,52789.3193416254,0
46-60,Female,62722.01781747252,565.4953495619397,22281.015562212182,0
60+,Male,,663.1097121389165,130301.68193018404,0
26-35,Female,46395.97667906537,676.3706826246233,9190.378249036414,0
36-45,Female,69122.54736333228,577.0574169865087,7482.039024313821,0
26-35,Female,95976.41401095742,670.7535993010528,11917.208049196197,1
60+,Female,44394.032352026974,600.0927801050192,40242.77554366097,0
46-60,Male,38778.30530902763,627.8432724618267,9967.691071273017,0
46-60,Female,81367.40833721982,731.9819040532009,14758.140064522144,1
26-35,Male,58908.934855293395,722.7149997510879,14434.155147241048,1
26-35,Female,90694.23446495703,570.235173810939,13788.599533543196,0
26-35,Male,,565.4198830383917,7927.4066559614075,1
18-25,Male,24594.559459752752,617.1061283557347,11970.099915439676,0
46-60,Male,45866.85211852231,647.860295906166,11567.074302291814,0
46-60,Female,40815.765512178026,597.3681209140208,13279.121546827993,1
60+,Male,57561.303113204434,733.2513954239735,28419.00681995043,1
60+,Female,43546.18564799085,677.7911873366844,54638.95821390859,1
36-45,Female,86725.954312431,682.4868087899544,6820.255338942071,1
36-45,Male,51840.390759085174,548.6768936844022,9763.489050136195,1
46-60,Male,64552.701674926364,743.3832573907024,6904.92691394239,1
46-60,Male,64784.21644037107,424.38649422074474,15516.841008889509,1
26-35,Female,66004.45681350894,716.7244361479495,8684.719959434515,0
26-35,Female,59156.126800185106,724.7449390136617,16184.956310808071,0
26-35,Male,77288.49170842386,615.407905017763,32302.552419229778,1
60+,Male,40222.12245576568,751.8328173797939,1771.062010124223,1
36-45,Female,120536.62930151411,644.9521957636523,19799.736562711474,1
26-35,Female,53195.61825531311,654.9945362661954,9245.112947413994,0
36-45,Female,,677.1623029923373,19309.216782297364,0
36-45,Female,65777.73449377535,850.0,6521.2701863208795,1
26-35,Male,39120.8072349564,757.5547126466404,34787.339449495434,0
26-35,Male,83505.45743903088,706.0904960570334,27739.82802816191,1
36-45,Male,180737.82653599035,576.9756410719044,21050.5447752308,1
36-45,Male,40405.20750257307,661.4871860383594,25199.528783269514,1
36-45,Male,70698.96175884562,584.9500724922891,7357.707088247064,0
36-45,Male,24890.642426310293,715.7688677826251,8138.010316442804,0
46-60,Male,75128.30128163112,661.2373580587886,24390.499254849296,1
36-45,Female,38451.11987895501,560.0382656308884,7228.715853725953,0
36-45,Female,43808.48025635672,656.4899666734802,42468.08099474981,0
46-60,Female,34522.161360812104,582.0466024226955,10312.655847103817,1
26-35,Female,86342.3609061495,662.0972977070038,19960.598050939294,1
26-35,Male,99076.95780851618,581.2738146907794,71639.3379942547,0
18-25,Female,60578.33545094409,652.1990106688651,7593.298164226842,0
36-45,Male,38862.561906656694,710.0375889548076,14115.22668855427,1
36-45,Female,132556.13804678654,645.7558406459915,31049.765397898565,0
36-45,Male,41142.41798880832,618.7289386262089,28595.993829397987,0
26-35,Female,20312.33975459214,666.262097684597,10277.864169484195,0
26-35,Male,75296.91962965587,705.7746096634282,8836.230493976258,1
18-25,Male,34462.00401400296,561.4253384094592,11086.586730814863,1
26-35,Female,98155.12327367353,670.8524923764162,42543.663879830376,0
36-45,Male,49485.310733744285,755.403265521392,10686.273163237103,1
26-35,Female,80971.83201490431,695.8925570621373,14221.249290826747,1
26-35,Female,120662.19859983542,654.6203317333782,9495.476661105316,0
46-60,Female,32714.398062159158,701.1790005359115,23492.555244547973,1
26-35,Female,45117.768798158126,,15129.776429946667,0
36-45,Female,57651.091784554366,710.2880887327851,5986.444554709676,1
36-45,Male,129155.92308308801,488.08547112136444,6154.511744161377,1
26-35,Female,43079.763481086506,525.7235093069388,2700.292951752148,0
36-45,Female,44477.919412196,730.386331958659,6870.161360903954,1
46-60,Female,76044.21966606402,529.5776659070848,25214.04962408842,0
46-60,Male,44863.76072973032,682.1230908575365,38522.91085443069,1
26-35,Female,64618.946836366245,621.8360275174167,23119.846663753953,0
46-60,Female,27563.047323002284,570.3048603523202,20820.75824372035,0
26-35,Female,181165.26705141776,677.9719805717979,12073.63176093952,1
26-35,Male,30520.24109207181,666.0826802973256,24833.07328578087,0
26-35,Male,50976.68488220491,818.8274121677102,16798.12544423574,1
60+,Male,58909.60810625275,600.0151036371288,56588.39328858207,1
26-35,Female,155802.4390306388,765.2088096055339,12347.930394971507,1
26-35,Female,30871.141965316983,678.1938331507451,39120.678457789865,1
36-45,Male,,597.1182494765831,26884.12561213884,1
26-35,Male,87429.53298306746,713.9397166013796,24061.170293258812,1
18-25,Male,73758.21532324061,695.2590803563161,2672.5996773733236,0
26-35,Male,36595.594983022915,652.8674635886439,28095.133330529436,0
26-35,Female,79663.80499368646,671.3036285152499,12064.151122149795,1
26-35,Female,41700.01171783541,602.2410375163574,9366.163107580973,0
26-35,Male,112795.37625955834,583.9370299796394,4079.254650700463,1
36-45,Female,36844.77090753046,710.7553739058067,13300.146016389115,1
26-35,Male,56580.56059268706,632.0848460549381,13723.174848395098,1
26-35,Female,45358.980209426845,643.5933601400726,4710.731404565686,0
46-60,Male,36542.7657754115,672.3857276755422,4110.8120279476125,1
26-35,Male,86739.08845973307,671.2230675827046,19718.16525660973,0
36-45,Male,78255.10717657309,535.6538823220749,26832.365475421986,0
26-35,Female,109590.40449667607,752.9001669163887,15556.383190414206,1
26-35,Female,24589.19618289902,659.6945721520542,33545.82587969701,0
18-25,Female,101934.46147262836,633.7877389742281,12467.643066611681,0
26-35,Male,209551.42480344555,684.4676804135797,12791.280162811952,1
26-35,Male,47771.25870962744,668.9233754891891,6414.892870122746,0
26-35,Male,,711.3650151591762,3834.546362269249,1
18-25,Female,52492.17364140384,693.0386937720752,58907.854099297794,0
26-35,Male,,707.4276983197013,33025.631140506935,0
26-35,Female,51389.223955722286,758.0795124582013,4385.197511350737,1
26-35,Female,101123.92094910308,720.6899639176778,15132.522676055867,0
26-35,Female,39375.999456745,637.161102373715,12332.125319789915,0
36-45,Male,44348.34501124305,560.1679075138534,10730.077104391967,0
36-45,Male,80560.98193201871,783.4238346403612,9631.41780364491,0
18-25,Male,59965.822767627775,630.982130132231,18124.41707043277,0
36-45,Female,80202.62117041169,612.1514069311582,25707.560753933863,0
36-45,Female,67434.68443381475,511.0618545788449,18433.278704023505,0
18-25,Male,76100.69372513128,677.0778484249689,12131.79899490609,1
46-60,Male,48235.44518653229,,11780.708815460634,1
46-60,Female,67229.369086529,528.7908051000416,28267.031886408033,1
18-25,Female,37658.48214206279,686.261923370654,19355.965596282098,0
26-35,Male,114029.9955072511,610.1446463438849,14159.648881391138,0
46-60,Female,43602.18930924852,850.0,12981.479436475911,1
36-45,Male,105284.73741343759,604.4511046327306,17609.89797147017,1
26-35,Male,53273.61819983199,615.1845334241765,9184.945363219524,1
26-35,Female,,580.0179020596506,25776.823515881828,0
26-35,Female,46747.577937662216,752.2301216833578,5649.448171049099,1
26-35,Female,36026.219954982036,620.1779364428197,9612.645903216935,1
36-45,Male,25024.72978185747,592.0068676987603,21782.994517403924,0
26-35,Female,35324.70726827349,706.5564007936434,5397.513962959888,0
26-35,Male,50921.75782543837,539.5717651669452,3795.5824863099942,0
36-45,Male,66565.35922221515,700.0088436999158,14051.186791540886,1
18-25,Female,99229.403603032,792.5119773280686,3438.6474036871714,1
26-35,Male,47911.99981588749,695.3286266268071,4726.579911105626,1
36-45,Female,,701.031865300794,24471.765289547246,1
46-60,Female,29104.340700424636,719.6048173525987,11340.909693111576,1
36-45,Male,76117.37295702759,786.7766422940415,37361.25783614985,1
36-45,Male,119562.82658327017,746.7915168015284,5095.680643677132,1
26-35,Male,112776.71100162138,685.1735777818419,12392.393147361774,1
26-35,Male,85388.47129119845,722.3113120508801,18391.93702816551,1
36-45,Female,82394.3098779402,579.1252059627911,5237.4397254500145,1
26-35,Female,139918.0103744394,712.1034872597858,30497.790690649028,0
26-35,Male,70688.68033912135,569.5555223053002,20101.367097451155,1
26-35,Male,82707.43977855008,620.6382065094699,3687.007124824337,1
18-25,Female,51001.38504455139,403.39502598854097,12962.379585355093,0
26-35,Female,30302.282375134062,682.1143727493969,18192.512530737516,1
26-35,Male,,598.4902391113318,8332.798733776257,0
26-35,Male,59600.573812444425,738.891617216357,4089.21408613276,1
26-35,Female,61721.813346261515,681.2154088484323,16693.37196929774,1
46-60,Male,156865.32715974704,739.92767157613,78354.16147033342,0
36-45,Male,62357.45954425014,563.312276426197,9802.695919696278,1
36-45,Female,107949.81498140094,733.0708829727706,46882.180944749016,0
36-45,Female,,818.4685075490661,7318.560558399698,1
26-35,Female,,711.1326639945515,15873.979020255125,1
18-25,Female,30806.96813084877,713.2279206953831,24765.77712993244,0
36-45,Female,41309.013246875256,663.5678141115948,13270.105362846893,0
36-45,Male,77924.11096235752,608.0264975547709,10528.187687802336,0
36-45,Male,60100.899684127406,710.8953898161207,23882.518268594224,1
26-35,Male,95939.13989144789,529.5133671678345,60667.54117232583,0
26-35,Male,65553.83380259231,616.5795900063347,16991.51770030344,1
26-35,Female,50200.14199096651,508.31545581302544,8840.969828988931,0
26-35,Female,175281.4824586269,593.7074898147933,11478.129880318678,1
36-45,Female,57127.918444955554,701.3636073514849,100284.46900197347,0
36-45,Female,107098.09668035315,690.4314700976371,14882.267656862978,1
26-35,Male,48991.17195745382,654.0730956428379,8303.804324623607,0
60+,Male,85374.24382149465,663.6320795249609,5345.154169954902,0
36-45,Female,95225.95589515792,499.1308305708633,3100.3773991044322,0
26-35,Female,66452.71926581553,620.1950175543268,17869.800052321163,1
26-35,Female,18448.87253987719,595.4918714851832,22555.034834354727,1
26-35,Female,60423.0679328356,597.2752247588368,9726.827378003461,1
26-35,Female,110772.07865942855,697.9662902251002,13200.680569954135,1
26-35,Female,77943.57266607425,581.1594138795751,5237.662722951734,1
26-35,Male,74825.90575415485,601.6255319898071,14858.728834723725,1
26-35,Female,25307.89124554371,483.0344603432387,19637.499487261408,0
26-35,Female,41763.26751817158,626.4701455699064,8706.878167608718,1
